[ID],label,statement,subject(s),speaker,speaker's job title,state info,party affiliation,venue
3887,TRUE,"Certainly were going to be the most restrictive state in the land in terms of who can get medical marijuana, how it will be prescribed and how it will be achieved in terms of moving it into the marketplace.","drugs,government-regulation,marijuana,public-health",nicholas-scutari,State Senator,New Jersey,democrat,in a NJToday interview
1603,FALSE,Says we are going to sell this house and use the proceeds to stabilize rates.,water,nick-fish,Portland City Commissioner,Oregon,none,a statement on the Portland Water Bureau website
1567,FALSE,Says he has supported George Bush more than I have Barack Obama.,voting-record,nick-rahall,U.S. House of Representatives,West Virginia,democrat,"an interview with ""The Hill"" newspaper"
3040,TRUE,Health care is the greatest contribution to spending increases in the state budget.,"health-care,medicaid,state-budget,state-finances",nick-tsiongas,Physician,Rhode Island,newsmaker,newspaper commentary
4703,TRUE,"""Mpox cases detected in Pakistan among travelers returning from the Middle East.""",Healthcare,NIH,Health Institute,Federal,N/A,Advisory
4777,TRUE,"""Pakistan detects its first case of the Omicron variant of COVID-19.""",Healthcare,NIH Pakistan,National Institute,Sindh,N/A,Official Report
4729,TRUE,"""Pakistan detects its first case of the Omicron variant of COVID-19.""",Healthcare,NIH Pakistan,National Institute,Sindh,N/A,Official Report
3337,FALSE,Milwaukee police and firefighters are routinely getting 4 percent raises annually while everybody else is either getting zero or one percent raises.,workers,nik-kovac,Milwaukee Alderman,Wisconsin,none,a TV interview
84,TRUE,The collective net worth of Americans has taken a $5.5 trillion hit ... mainly due to plummeting home values.,"economy,housing",nina-turner,State senator,Ohio,democrat,an opinion column
1381,TRUE,"Voting in the wrong precinct led to over 14,000 registered voters statewide to lose their vote in 2008.",elections,nina-turner,State senator,Ohio,democrat,a speech in the Ohio Senate
2694,TRUE,"When the governor announced his jobs budget, 99 folks from the Department of Taxation were let go the next day.","government-efficiency,jobs,state-budget",nina-turner,State senator,Ohio,democrat,a forum on the state budget
943,FALSE,"An amendment to the House health reform bill ""puts new restrictions on women's access to abortion coverage in the private health insurance market even when they would pay premiums with their own money.""","abortion,health-care",nita-lowey,U.S. House of Representatives,New York,democrat,a speech on the House floor
1442,TRUE,The proposed raises for the Norcross City Council would put it in line with other liked-sized communities.,"city-budget,city-government",norcross-city-council,nan,Georgia,none,an article
469,TRUE,"The nuclear test conducted in our nation this time is the Earth's 2,054th nuclear test. The five permanent members of the U.N. Security Council have conducted 99.99 percent of the total nuclear tests.",military,north-korea,nan,nan,none,a released statement
3333,FALSE,Photos prove the Denver light rail system has low ridership.,"corrections-and-updates,florida,taxes,transportation",no-tax-tracks,nan,nan,organization,a debate about Greenlight Pinellas
3365,FALSE,The Greenlight Pinellas transportation plan involves a 300% tax increase.,"taxes,transportation",no-tax-tracks,nan,nan,organization,on their website
3839,FALSE,Says Ralph Hall is the oldest member in Congress ever.,"candidates-biography,history",now-or-never-pac,Political Action Committee,Missouri,none,a campaign ad
1835,FALSE,Says President Bill Clinton did not sign NAFTA.,"bipartisanship,bush-administration,congress,economy,foreign-policy,history,jobs,labor,trade,workers",nowthis,nan,nan,journalist,a viral video
3039,TRUE,"At least Obama didn't marry his cousin, as Giuliani did.",candidates-biography,obama-girl,nan,nan,none,a YouTube video.
1389,FALSE,House Republicans just passed a bill that makes it legal for single mothers to be fired by their employers.,"congress,women",occupy-democrats,nan,nan,organization,a meme on Facebook
388,FALSE,If Trump had just put his fathers money in a mutual fund ... hed have $8 billion.,wealth,occupy-democrats,nan,nan,organization,a Facebook post
55,FALSE,Says Hillary Clinton has donated every cent shes ever earned from speaking fees to charity.,candidates-biography,occupy-democrats,nan,nan,organization,a post on Facebook
4175,FALSE,Says Virginia Del. Mark Cole wants schools to check childrens genitals before using bathroom.,"children,education,fake-news,sexuality",occupy-democrats,nan,nan,organization,a blog post.
2741,FALSE,"Minimum wage = $16,000/year CEO-Goldman Sachs (Lloyd Blankfein) $16,000/Hour.","corporations,deficit,economy,financial-regulation,government-regulation,occupy-wall-street,taxes",occupy-providence,nan,nan,organization,a protest sign
2252,FALSE,The most significant driver of out-migration [from Rhode Island] is the estate tax.,"economy,state-budget,states,taxes",ocean-state-policy-research-institute,nan,Rhode Island,organization,a report
2610,FALSE,"Dubious taxpayer-funded stimulus projects in Rhode Island include $250,000 to provide digital television to the states inmate population.",stimulus,ocean-state-policy-research-institute,nan,Rhode Island,organization,report
4397,FALSE,Says Ohio Attorney General Mike DeWine is hypocritical for challenging the constitutionality of the new health care law.,"health-care,voting-record",ohio-alliance-retired-americans,nan,Ohio,none,a news release
1222,TRUE,"There are 850,000 Ohio jobs tied to the auto industry.","economy,elections,jobs",ohio-democratic-party,nan,Ohio,democrat,a news release
806,TRUE,"Says Republican presidential candidate and Gov. John Kasich has spent 177 days out of state and used $350,000 in taxpayer money on his costly campaign.","campaign-finance,state-finances,taxes",ohio-democratic-party,nan,Ohio,democrat,a Facebook post
4341,FALSE,"Rob Portman shares radical, ideological views toward women.","abortion,health-care,voting-record,women",ohio-democratic-party,nan,Ohio,democrat,a news release
728,TRUE,"Demand for transportation choice is on the rise, with 14 percent more Ohioans riding passenger trains over the past year.","federal-budget,infrastructure,transportation",ohio-department-transportation,nan,Ohio,none,a news release
2545,FALSE,Matt Patten kicked off his dirty campaign with thousands in dirty cash from guess who? (Frank) Russo and (Jimmy) Dimora.,"message-machine,campaign-advertising",ohio-house-republican-organizational-committee,nan,Ohio,republican,an election ad
4228,FALSE,Says Ohios Issue 2 will create a redistricting commission that will have a blank check to spend our money.,"elections,government-efficiency,redistricting,state-budget",ohio-republican-party,nan,Ohio,republican,an election flier 
2669,TRUE,Sherrod Brown has voted with Barack Obama 95 percent of the time.,voting-record,ohio-republican-party,nan,Ohio,republican,an interview with The Plain Dealer
1576,FALSE,Says Maryellen OShaughnessy accepted campaign cash from indicted politician Jimmy Dimora.,campaign-advertising,ohio-republican-party,nan,Ohio,republican,a campaign mailer
4601,FALSE,"""Martial Law Administrator has taken over the PTV headquarters.""",Coup Rumor,Old Video,N/A,Federal,None,Twitter (X)
4688,TRUE,"""Arshad Nadeem wins Gold Medal in Javelin Throw at Paris Olympics 2024 with a record throw.""",Sports,Olympics Official,International Body,International,N/A,Paris Olympics
2056,TRUE,Members of the public are being charged $50 to hear Gov. Scott Walker and a dozen members of his administration talk about jobs and the economy at Lambeau Field.,jobs,one-wisconsin-now,nan,Wisconsin,organization,a news release
4234,TRUE,"The Walton family, which owns Wal-Mart, controls a fortune equal to the wealth of the bottom 42 percent of Americans combined.","corporations,economy,income,labor,wealth",one-wisconsin-now,nan,Wisconsin,organization,an email
915,TRUE,"Its legal to sign a recall petition (against Gov. Scott Walker) even if you have already signed another recall petition, but only one signature counts",elections,one-wisconsin-now,nan,Wisconsin,organization,a website alert
4488,FALSE,"In his first meeting with University of Wisconsin System officials, Republican Governor elect Scott Walker told them to prepare for cuts.","education,state-budget",one-wisconsin-now,nan,Wisconsin,organization,a news release 
3371,FALSE,"Scott Walker was elected governor on a promise not to take campaign contributions from the date of his inauguration until the signing of the state budget, but broke it by taking nearly $5.6 million.","campaign-finance,elections,state-budget",one-wisconsin-now,nan,Wisconsin,organization,a news release
2459,FALSE,HIV/AIDS among women is skyrocketing in Austin.,"city-budget,city-government,health-care,public-health,women",ora-houston,"District 1 member, Austin City Council",Texas,none,an Austin City Council meeting about the city budget
628,TRUE,"In fiscal year 2011-2012, 4,191 abortions were paid for by taxpayers via the Oregon Health Plan.","abortion,taxes",oregon-2014,nan,Oregon,organization,online campaign materials
268,FALSE,Says HJM 20 was the only bill not assigned to a House committee.,government-efficiency,oregon-catalyst,nan,nan,organization,a blog post.
2836,FALSE,Kip Kinkel and Clackamas Town Center shootings both where citizen with gun stopped the crime,guns,oregon-citizens-lobby,nan,Oregon,organization,a legislative hearing tweet
3101,TRUE,Says there have been no cases of wolves killing people in Rocky Mountain states.,environment,oregon-department-fish-and-wildlife,nan,nan,none,a news story
1201,FALSE,"Says that in 2007, Oregon ranked 25th -- or 7th from the bottom -- in percentage of children with untreated decay compared to 32 other states with similar data.","children,public-health",oregon-health-authority,nan,nan,none,a draft report
4385,TRUE,"Says, Oregon has the third largest class size in the nation.","children,education",oregon-pta,nan,nan,organization,a newsletter
904,FALSE,"Rob Cornilles has been endorsed by 20 local mayors, including Independent, Democratic and Republican.",bipartisanship,oregon-republican-party,nan,nan,organization,a campaign mailer
508,TRUE,Oregonians have an amazing no-cost way to fight abortion with free political donations,"abortion,campaign-finance",oregon-right-life-pac,politican action committee,Oregon,none,a newspaper ad
3207,TRUE,"The health care bill will subsidize families of four that make more than $80,000 a year.",health-care,orrin-hatch,U.S. Senator,Utah,republican,an interview on CNN's State of the Union
4146,FALSE,"(Dennis) Richardson wants to make drastic cuts to services we depend on: schools, home care for seniors, even public safety -- all so Richardson can keep more than $440 million in unspent funds for his political priorities.",state-budget,our-oregon,political group,Oregon,democrat,a political ad
2502,TRUE,Says Donald Trump supported impeachment of President (George W.) Bush.,"foreign-policy,iraq",our-principles-pac,nan,nan,republican,a web ad
4685,TRUE,"""Freelancers report massive internet disruptions and slow speeds affecting business.""",Tech,P@SHA,IT Association,Federal,N/A,Press Statement
1585,FALSE,About 800 people refused to get a drug screening because they are out there on drugs.,"drugs,welfare",paige-kreegel,state representative,Florida,republican,remarks in the state Legislature
4600,TRUE,"""Pakistan Navy inducts PNS Babur, a Turkish-built MILGEM class corvette.""",Defense,Pak Navy,Military,Sindh,N/A,Commissioning
4095,FALSE,Were the only system of federalism in the world.,"health-care,history,states",pam-bondi,nan,Florida,republican,an interview with Fox News.
4486,FALSE,National studies are already showing the negative effects that the health care law is having on businesses and our economy. Businesses across the country are raising their prices (or) cutting jobs as a result of the added cost.,"economy,health-care,jobs,workers",pam-bondi,nan,Florida,republican,remarks to the Florida Chamber of Commerce
2882,TRUE,Says women care most about jobs and the economy,"abortion,jobs,women",pam-bondi,nan,Florida,republican,a CNN interview
182,TRUE,"Whether the Amendment passes or not, the medical use of marijuana is a federal criminal offense.","criminal-justice,drugs,health-care,marijuana,states",pam-bondi,nan,Florida,republican,an initial brief to the Florida Supreme Court
464,FALSE,"ISIS supporter tweeted at 10:34 a.m. Shooting began at 10:45 a.m. in Chattanooga, Tenn.","technology,terrorism",pamela-geller,President of American Freedom Defense Intitiative,New York,activist,a tweet 
4587,FALSE,"""A tsunami is heading towards Karachi coastline after an earthquake in Japan.""",Disaster,Panic Message,N/A,Sindh,None,SMS Blast
2283,FALSE,Medicare will be bankrupt in nine years.,medicare,pat-boone,spokesman for the 60 Plus Association,nan,none,a television ad
1640,TRUE,"In Texas, schools do not even have to teach sex education.",education,pat-carlson,Texas Eagle Forum former president,Texas,republican,an e-mail
1385,TRUE,"Says she has bipartisan support, including 53 sheriffs throughout the state, Democrats and Republicans.",elections,patience-roggensack,Wisconsin Supreme Court justice,Wisconsin,none,a candidate forum
3472,TRUE,On recusing herself from cases after receiving a campaign contribution,"campaign-finance,legal-issues",patience-roggensack,Wisconsin Supreme Court justice,Wisconsin,none,a radio interview
4377,FALSE,The Human Rights Campaign is more powerful than the NRA.,"campaign-finance,gays-and-lesbians,sexuality",pat-mccrory,Governor of North Carolina,North Carolina,republican,in interview on Meet The Press with Chuck Todd
325,TRUE,North Carolina has one of the fastest growing populations as well as the fastest growing economy in the country.,"economy,income,population,states",pat-mccrory,Governor of North Carolina,North Carolina,republican,an official announcement
1669,FALSE,We have not taken away any rights that have currently existed in any city in North Carolina with the passage of HB2.,"city-government,civil-rights,county-government,gays-and-lesbians,sexuality",pat-mccrory,Governor of North Carolina,North Carolina,republican,"a speech in Clayton, N.C."
2228,TRUE,New provisions of the health care law bar the use offlexible spending accounts and health savings accounts to pay for aspirin and other non-prescription health needs.,health-care,pat-mullins,"chairman, Republican Party of Virginia ",Virginia,republican,a letter. 
4067,FALSE,One-third of the health care dollar goes to no such thing as health care; it goes to the insurance companies.,"corporations,health-care",patrick-kennedy,Congressman,Rhode Island,democrat,a speech on the House floor. 
2936,FALSE,Early census returns are showing that conservatives have been measurably less likely than liberals to return their census forms.,census,patrick-mchenry,U.S. Congressman,North Carolina,republican,an op ed article
2797,TRUE,Says Marco Rubio voted against the bipartisan Violence Against Women Act.,voting-record,patrick-murphy,nan,Florida,democrat,a post on his campaign website
2537,FALSE,Floridas regulations on the payday lending industry are stronger than almost any other state.,"congress,financial-regulation,government-regulation,poverty",patrick-murphy,nan,Florida,democrat,a conference call with reporters
1523,TRUE,"For the second quarter in a row, my campaign has raised more money than any other challenger in the nation and brought our fundraising total to over $800,000.",campaign-finance,patrick-murphy,nan,Florida,democrat,a statement on his campaign website
2455,TRUE,"Marco Rubio made it clear: Not only does he think Donald Trump is a con man, hewent on to say he doesnt trust Donald Trump with the nuclear codes.",candidates-biography,patrick-murphy,nan,Florida,democrat,a U.S. Senate debate in Orlando
4437,TRUE,There is over 20 times more energy in a proposed Southside uranium mining site than there is in all the oil thats estimated to be off Virginias coast,"energy,environment",patrick-wales,"Project manager, Virginia Uranium",Virginia,none,a symposium.
1611,FALSE,"Gov. Nathan Deal has taken at least $15,600 from the (Koch brothers), their businesses, and their employees.",campaign-finance,patriot-majority-usa,nan,nan,democrat,a news release
2365,TRUE,"Says with Jon Corzine, its the first time, I think, in history where a former Senator has been subpoenaed to testify before his former colleagues.",history,pat-roberts,U.S. Senator,Kansas,republican,an interview on Fox Business News
1799,FALSE,"20,000 Kansans lost their health insurance because of (Obamacare).","health-care,message-machine-2014",pat-roberts,U.S. Senator,Kansas,republican,a Web video
2802,FALSE,McGinty previously told a local community newspaper in her native Philadelphia that she has found an alarming undercurrent of misinformed people in the T part of the state outside of Philadelphia and Pittsburgh.,population,pat-toomey,Candidate for U.S. Senate,Pennsylvania,republican,In a press release
2080,FALSE,On the Trans-Pacific Partnership.,trade,pat-toomey,Candidate for U.S. Senate,Pennsylvania,republican,an op-ed in the Pittsburgh Post-Gazette.
2870,FALSE,Says Debo Adegbile was nominated to serve as a judge on the U.S. Circuit Court of Appeals and was abruptly withdrawn by the administration.,"criminal-justice,supreme-court",pat-toomey,Candidate for U.S. Senate,Pennsylvania,republican,"an op-ed in the ""Wall Street Journal"""
2298,TRUE,"In the past three years, state legislatures have enacted more of these restrictions (on abortion) than in the previous 10 years combined.","abortion,health-care,women",patty-murray,U.S. Senator,Washington,democrat,an online statement
1339,FALSE,We have constitutional amendment that says that there's a ban on drilling right off Florida's coast.,energy,paula-dockery,State senator,Florida,republican,a Newsmax.TV interview
2967,FALSE,Says Ken Cuccinelli attacked churches for helping the poor.,religion,paul-begala,Affiliated professor of public policy at Georgetown University's Public Policy Institute,Texas,democrat,a fundraising letter.
1411,FALSE,"Says Lee Leffingwell has been mayor of Austin, Texas for about as long as Sarah Palin was governor of Alaska.","candidates-biography,pundits",paul-begala,Affiliated professor of public policy at Georgetown University's Public Policy Institute,Texas,democrat,a TV interview.
2340,TRUE,Says a change in law he carried stopped a $100 million tax increase in the Dallas school district.,"education,taxes",paul-bettencourt,state senator,Texas,republican,a press release
2739,FALSE,Says President Franklin Delano Roosevelt sent his advisers to study socialism with Soviet dictator Josef Stalin so the president could replicate it in the United States.,history,paul-broun,Congressman,Georgia,republican,a speech before Congress
1258,FALSE,I was the first member of Congress to call him (Barack Obama) a socialist...,job-accomplishments,paul-broun,Congressman,Georgia,republican,fundraising letter
3082,FALSE,"Stimulus money funded a government board that made recommendations that would cost 378,000 jobs and $28.3 billion in sales.","children,health-care",paul-broun,Congressman,Georgia,republican,a tweet
890,FALSE,Says government is a barrier to innovation and development.,"education,federal-budget,market-regulation,science,technology",paul-broun,Congressman,Georgia,republican,a tweet during the State of the Union address
2979,FALSE,(Jack Kingston) had more earmarks at one time than every member of the Georgia delegation put together.,federal-budget,paul-broun,Congressman,Georgia,republican,an interview
3576,FALSE,"The latest unemployment numbers have shown that nearly 315,000 Americans have simply given up hope when it comes to finding a job.","economy,jobs",paul-broun,Congressman,Georgia,republican,a press release
653,FALSE,"A United Nations arms treaty would almost certainly force the U.S. to create an international gun registry, setting the stage for full-scale gun confiscation.","guns,human-rights,trade",paul-broun,Congressman,Georgia,republican,a YouTube video
1004,FALSE,Says the federal government borrows almost $60 billion per week.,"deficit,federal-budget",paul-broun,Congressman,Georgia,republican,a speech before Congress
2947,TRUE,"Says that except for foreign policy, Ron Pauls voting record and his voting record are virtually identical.",voting-record,paul-broun,Congressman,Georgia,republican,a fundraiser letter
2973,TRUE,Providence is one of the busiest fire departments for its relative size in the country.,"city-government,government-efficiency,public-safety",paul-doughty,"President, International Association of Firefighters Local 799",Rhode Island,labor-leader,"an appearance on WPRI's ""Newsmakers."
2287,TRUE,The average unemployed American has been out of work for almost 40 weeks.,"economy,jobs,pundits",paul-krugman,New York Times columnist,nan,none,a New York Times column
2769,TRUE,Says taxes paid by the poorest residents of Texas are above the national average.,"income,taxes",paul-krugman,New York Times columnist,nan,none,an op-ed column.
2147,FALSE,"During the 2005 fight over Social Security, there were noisy demonstrations but they were outside the events, and opponents were not disruptive crowds booed lines they didnt like, but that was about it.","health-care,pundits",paul-krugman,New York Times columnist,nan,none,a blog posting.
2704,TRUE,"Says there have been some job gains in the McMansion State since Mr. Christie took office, but they have lagged gains both in the nation as a whole and in New York and Connecticut, the obvious points of comparison.","jobs,pundits",paul-krugman,New York Times columnist,nan,none,a column in The New York Times
1386,TRUE,"One in four Texans lacks health insurance, the highest proportion in the nation.","health-care,pundits",paul-krugman,New York Times columnist,nan,none,"a column in the ""New York Times"""
1483,TRUE,Greece is not a big economy. Its about the size of metropolitan Miami.,"economy,foreign-policy",paul-krugman,New York Times columnist,nan,none,"an interview on ABC's ""This Week with George Stephanopoulos"""
4545,TRUE,Large majorities of the public oppose major changes to Medicare and favor higher taxes on the wealthy.,"federal-budget,medicare,polls,pundits,taxes",paul-krugman,New York Times columnist,nan,none,a newspaper column
631,TRUE,Texas leads the nation in the percentage of residents without health insurance.,health-care,paul-krugman,New York Times columnist,nan,none,an op-ed column
2572,TRUE,There are actually half a million fewer government employees now than there were when (President Barack) Obama took office.,"economy,government-efficiency,jobs,pundits,workers",paul-krugman,New York Times columnist,nan,none,"a ""New York Times"" column"
2888,FALSE,A recent report from the presidents deficit commission was completely empty on controlling health care costs.,"federal-budget,health-care,medicare,abc-news-week",paul-krugman,New York Times columnist,nan,none,This Week with Christiane Amanpour
4088,FALSE,The Clinton camp was the first to get it out there and try to say there was something untoward about the speech that Melania Trump gave.,campaign-advertising,paul-manafort,nan,nan,republican,a press conference
2029,FALSE,"The DNC hack showed you that the Clinton campaign was working to schedule (primary) debates against (Bernie) Sanders, and the Clinton campaign is continuing this ploy against Donald Trump.",debates,paul-manafort,nan,nan,republican,"an interview on NBC's ""Meet the Press"""
2349,FALSE,The fiscal cliff agreement was the largest tax increase in history.,"federal-budget,health-care,taxes",paul-ryan,U.S. Representative,Wisconsin,republican,an interview
1098,TRUE,Repeated requests for additional security in Benghazi were routinely denied by Hillary Clintons State Department.,"foreign-policy,military,terrorism",paul-ryan,U.S. Representative,Wisconsin,republican,a tweet
2391,TRUE,The debt will soon eclipse our entire economy.,"deficit,economy,federal-budget",paul-ryan,U.S. Representative,Wisconsin,republican,a response to the State of the Union address
3780,TRUE,The United States is the oldest democracy in the world.,history,paul-ryan,U.S. Representative,Wisconsin,republican,a TV interview
3018,TRUE,Miller Brewing is not a U.S. company any more. Neither is Anheuser-Busch.,"Alcohol,corporations,taxes",paul-ryan,U.S. Representative,Wisconsin,republican,a speech
1179,FALSE,Says President Barack Obama broke his promise to keep a Wisconsin GM plant from closing.,jobs,paul-ryan,U.S. Representative,Wisconsin,republican,a speech at the Republican National Convention in Tampa
2955,TRUE,"The U.S.tax rate on successful small businesses is 44.6 percent, while the business tax rate in Canada is 15 percent.",taxes,paul-ryan,U.S. Representative,Wisconsin,republican,a TV interview
126,FALSE,There is a precedent for not nominating someone to the U.S. Supreme Court in the middle of a presidential election.,"congress,history,legal-issues,supreme-court",paul-ryan,U.S. Representative,Wisconsin,republican,an interview
3737,TRUE,Members of the military dont contribute toward their pension.,"deficit,federal-budget,military,pensions,retirement",paul-ryan,U.S. Representative,Wisconsin,republican,an interview
3414,FALSE,Says Obama was in New York City the same day as Israeli Prime Minister Benjamin Netanyahu but went on a TV show instead of meeting with him.,"debates,foreign-policy,israel",paul-ryan,U.S. Representative,Wisconsin,republican,in a debate
4081,FALSE,On his definition of takers and makers,"federal-budget,medicare,social-security,welfare",paul-ryan,U.S. Representative,Wisconsin,republican,interviews
60,TRUE,"Today, if you were raised poor, youre just as likely to stay poor as you were 50 years ago.","families,income,poverty",paul-ryan,U.S. Representative,Wisconsin,republican,a column posted on Medium.com
848,FALSE,"Twenty percent of single adults, ages 21 to 25 with no kids, are not working or even in school trying to find a job.","children,education,federal-budget,jobs,poverty,taxes",paul-ryan,U.S. Representative,Wisconsin,republican,an interview
2952,TRUE,"Over the past three years, deep poverty has reached its highest level on record.","history,poverty",paul-ryan,U.S. Representative,Wisconsin,republican,a report issued by the House Budget Committee Republican staff
2036,FALSE,"Household income in America has gone down for families an average of $4,000 in the last four years while it went up $5,000 under Mitt Romney when he was governor of Massachusetts","economy,federal-budget,income,job-accomplishments,state-finances",paul-ryan,U.S. Representative,Wisconsin,republican,a speech
3554,TRUE,"Says under Wisconsin law, he cannot remove his name from the ballot for re-election to Congress.",elections,paul-ryan,U.S. Representative,Wisconsin,republican,a television interview
1370,TRUE,"Says if labor force participation rate were the same as when Barack Obama became president, unemployment would be 11 percent.","economy,jobs",paul-ryan,U.S. Representative,Wisconsin,republican,his keynote address at the Republican Party of Texas convention
1209,TRUE,Says Democratic runoff opponent Grady Yarbrough twice previously ran statewide as a Republican.,"bipartisanship,candidates-biography",paul-sadler,Lawyer,Texas,democrat,remarks to Hispanic Caucus at Texas Democratic Party convention in Houston.
274,TRUE,Says there are four super PACs on the Republican side of the Texas U.S. Senate race.,campaign-finance,paul-sadler,Lawyer,Texas,democrat,a Travis County Democratic Party candidate forum
2484,TRUE,"The states unemployment rate is fifth-highest in the country, a full point above the nationwide rate and higher than all of our...neighboring states.",jobs,paul-sarlo,State Senator,New Jersey,democrat,a speech on the State Senate floor
1306,TRUE,Says Holly Turner failed to vote in five straight Republican primaries.,elections,paul-workman,Businessman ,Texas,republican,a TV ad
4755,TRUE,"""Inflation in Pakistan hits a historic high of 38% in May 2023.""",Economy,PBS,Bureau of Statistics,Federal,N/A,Data Release
4803,TRUE,"""Inflation in Pakistan hits a historic high of 38% in May 2023.""",Economy,PBS,Bureau of Statistics,Federal,N/A,Data Release
4690,TRUE,"""Mohsin Naqvi appointed as the Chairman of Pakistan Cricket Board (PCB).""",Sports,PCB,Sports Body,Federal,N/A,Notification
4335,TRUE,Theres actually 600 abortions done after the 20th week of pregnancy every year in Ohio.,abortion,peggy-lehner,State senator,Ohio,republican,a radio interview
1482,TRUE,"Will Hurd tends to have a 96 percent straight Republican, straight party voting record.","bipartisanship,congress,redistricting,voting-record",pete-gallego,Former legislator and U.S. House member,Texas,democrat,a blog post by the Texas Tribune
285,TRUE,Says 97 percent of food stamp benefits are paid in the proper amounts to people who are really eligible.,"agriculture,poverty",pete-gallego,Former legislator and U.S. House member,Texas,democrat,a U.S. House committee meeting.
4416,FALSE,"In Mexico, they dont have birth certificates... they dont have registration cards for voters. They have one national ID.",immigration,pete-gallego,Former legislator and U.S. House member,Texas,democrat,"an interview on ""Capital Tonight"""
3052,FALSE,"Since ObamaCare and the stimulus passed, the unemployment rate in the U.S. has increased.","corrections-and-updates,economy,jobs,message-machine-2012",pete-koekstra,nan,Michigan,republican,a website linked to a campaign ad
965,FALSE,Two thirds of the people in Wisconsin strongly disagree with this idea of permanently taking away peoples rights to collective bargaining.,"labor,state-budget",peter-barca,State Representative,Wisconsin,democrat,a television interview
3589,FALSE,Says new GOP Wisconsin Assembly members voted to take funding away from their public schools in their districts to give it to private Milwaukee voucher schools.,"education,state-budget",peter-barca,State Representative,Wisconsin,democrat,a newspaper column and other statements
955,FALSE,Medicare passed with virtually no Republican support.,"health-care,history,medicare",peter-defazio,U.S. representative,Oregon,democrat,a House floor speech
2815,TRUE,"Says the Pentagon has never passed a financial audit. In fact, the Pentagon is exempt from a federal law that requires all federal agencies to complete annual audits.",federal-budget,peter-defazio,U.S. representative,Oregon,democrat,his congressional website
3158,FALSE,The Milwaukee Bucks are actually younger than the Marquette team.,"economy,education,recreation,sports",peter-feigin,"President, Milwaukee Bucks",nan,none,a speech
992,TRUE,"In the past three years, we have prosecuted or brought more cases on access to public records than in the previous 12 years combined.","candidates-biography,government-efficiency,government-regulation,history,job-accomplishments,legal-issues,transparency",peter-kilmartin,state representative,Rhode Island,democrat,an interview on Rhode Island Public Radio
1881,TRUE,"After today, @GovJayNixon will have been overridden more times than all previous governors in #MO history #moleg",job-accomplishments,peter-kinder,Lieutenant governor,Missouri,republican,a tweet
3743,FALSE,"In 2011, (the Islamic State) attempted to attack Fort Knox.",terrorism,peter-king,U.S. House of Representatives,New York,republican,"an interview on ""Fox News Sunday"""
149,TRUE,"Medicare costs have slowed down dramatically. In fact, the first two months of this fiscal year, Medicare costs were down even in nominal terms relative to the previous year.","federal-budget,health-care,medicare",peter-orszag,Director of the Office of Management and Budget,nan,democrat,"an interview on CNN's ""State of the Union"""
4024,FALSE,"Look, the earmarks have come down significantly, 75 percent.",federal-budget,peter-orszag,Director of the Office of Management and Budget,nan,democrat,a TV interview.
2541,TRUE,"Every poll you see, the overwhelming majority of people want [E-Verify].","immigration,polls,workers",peter-palumbo,State Representative,Rhode Island,democrat,a talk radio show.
734,FALSE,"In Cranston, it costs $5,000 to $6,000 to send out community notifications on just one Level 3 sex offender.","children,crime,criminal-justice",peter-palumbo,State Representative,Rhode Island,democrat,a House Finance Committee hearing
2497,TRUE,"Of the 13 (Bill) Clinton speeches that fetched $500,000 or more, only two occurred during the years his wife was not secretary of state.","candidates-biography,foreign-policy",peter-schweizer,nan,nan,none,"his book ""Clinton Cash"""
4056,FALSE,"Amendments (Hillary Clinton) supported and voted for in 2006, she no longer supported in 2008, showing she changed positions on an India nuclear deal.","candidates-biography,nuclear,voting-record",peter-schweizer,nan,nan,none,an interview with NBC's Andrea Mitchell
3311,FALSE,Says Austin is the largest city in the U.S. without nonstop flights to Europe.,transportation,pete-winstead,nan,nan,none,a KUT-FM news story
4607,TRUE,"""Peshawar High Court orders immediate release of detained political workers under 3 MPO.""",Judiciary,PHC Bench,Judiciary,KPK,N/A,Court Order
4640,TRUE,"""Peshawar High Court orders immediate release of detained political workers under 3 MPO.""",Judiciary,PHC Bench,Judiciary,KPK,N/A,Court Order
4120,FALSE,"Under last years health care reform, a bunch of bureaucrats decide whether you get care, such as continuing on dialysis or cancer chemotherapy.",health-care,phil-gingrey,U.S. Congressman,Georgia,republican,a news conference
3177,TRUE,"The U.S. unemployment rate has remained above 8 percent for 43 consecutive months, the longest stretch since the Great Depression.",jobs,phil-gingrey,U.S. Congressman,Georgia,republican,a Twitter post
4241,FALSE,"Under current U.S. immigration policy, literally one person with a green card can, in the extreme, bring in more than 270 of his relatives.",immigration,phil-gingrey,U.S. Congressman,Georgia,republican,a state legislative committee meeting
3910,FALSE,The health care law is the largest tax [increase] in the history of our country,"health-care,taxes",phil-gingrey,U.S. Congressman,Georgia,republican,a radio interview
1255,FALSE,U.S. Senate candidate Todd Akin was partly right that a womans body has a way of shutting down so that a pregnancy doesnt occur if shes raped.,abortion,phil-gingrey,U.S. Congressman,Georgia,republican,a speech
239,FALSE,The federal government can tell General Motors what to charge for its automobiles.,"bankruptcy,financial-regulation",phil-gingrey,U.S. Congressman,Georgia,republican,a CNN interview
